Time period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2018/19,E09000007,E12000007,Male,Not known,45-59,43
2018/19,E09000007,E12000007,Male,Not known,60 and over,21
2018/19,E09000007,E12000007,Male,Not known,Under 18,0
2018/19,E09000007,E12000007,Male,Not quit,18-34,47
2018/19,E09000007,E12000007,Male,Not quit,35-44,60
2018/19,E09000007,E12000007,Male,Not quit,45-59,87
2018/19,E09000007,E12000007,Male,Not quit,60 and over,32
2018/19,E09000007,E12000007,Male,Not quit,Under 18,1
2018/19,E09000007,E12000007,Male,Quit,18-34,114
2018/19,E09000007,E12000007,Male,Quit,35-44,138
2018/19,E09000007,E12000007,Male,Quit,45-59,181
2018/19,E09000007,E12000007,Male,Quit,60 and over,119
2018/19,E09000007,E12000007,Male,Quit,Under 18,4
2018/19,E09000007,E12000007,Male,Quit CO,18-34,68
2018/19,E09000007,E12000007,Male,Quit CO,35-44,83
2018/19,E09000007,E12000007,Male,Quit CO,45-59,112
2018/19,E09000007,E12000007,Male,Quit CO,60 and over,74
2018/19,E09000007,E12000007,Male,Quit CO,Under 18,1
2018/19,E09000007,E12000007,Male,Set quit date,18-34,194
2018/19,E09000007,E12000007,Male,Set quit date,35-44,221
2018/19,E09000007,E12000007,Male,Set quit date,45-59,311
2018/19,E09000007,E12000007,Male,Set quit date,60 and over,172
2018/19,E09000007,E12000007,Male,Set quit date,Under 18,5
2018/19,E09000008,E12000007,Female,Not known,18-34,13
2018/19,E09000008,E12000007,Female,Not known,35-44,19
2018/19,E09000008,E12000007,Female,Not known,45-59,18
2018/19,E09000008,E12000007,Female,Not known,60 and over,9
2018/19,E09000008,E12000007,Female,Not known,Under 18,0
2018/19,E09000008,E12000007,Female,Not quit,18-34,32
2018/19,E09000008,E12000007,Female,Not quit,35-44,24
2018/19,E09000008,E12000007,Female,Not quit,45-59,43
2018/19,E09000008,E12000007,Female,Not quit,60 and over,42
2018/19,E09000008,E12000007,Female,Not quit,Under 18,0
2018/19,E09000008,E12000007,Female,Quit,18-34,77
2018/19,E09000008,E12000007,Female,Quit,35-44,44
2018/19,E09000008,E12000007,Female,Quit,45-59,109
2018/19,E09000008,E12000007,Female,Quit,60 and over,115
2018/19,E09000008,E12000007,Female,Quit,Under 18,2
2018/19,E09000008,E12000007,Female,Quit CO,18-34,35
2018/19,E09000008,E12000007,Female,Quit CO,35-44,22
2018/19,E09000008,E12000007,Female,Quit CO,45-59,62
2018/19,E09000008,E12000007,Female,Quit CO,60 and over,50
2018/19,E09000008,E12000007,Female,Quit CO,Under 18,1
2018/19,E09000008,E12000007,Female,Set quit date,18-34,122
2018/19,E09000008,E12000007,Female,Set quit date,35-44,87
2018/19,E09000008,E12000007,Female,Set quit date,45-59,170
2018/19,E09000008,E12000007,Female,Set quit date,60 and over,166
2018/19,E09000008,E12000007,Female,Set quit date,Under 18,2
2018/19,E09000008,E12000007,Male,Not known,18-34,9
2018/19,E09000008,E12000007,Male,Not known,35-44,13
2018/19,E09000008,E12000007,Male,Not known,45-59,15
2018/19,E09000008,E12000007,Male,Not known,60 and over,16
2018/19,E09000008,E12000007,Male,Not known,Under 18,0
2018/19,E09000008,E12000007,Male,Not quit,18-34,15
2018/19,E09000008,E12000007,Male,Not quit,35-44,18
2018/19,E09000008,E12000007,Male,Not quit,45-59,52
2018/19,E09000008,E12000007,Male,Not quit,60 and over,47
2018/19,E09000008,E12000007,Male,Not quit,Under 18,0
2018/19,E09000008,E12000007,Male,Quit,18-34,36
2018/19,E09000008,E12000007,Male,Quit,35-44,28
2018/19,E09000008,E12000007,Male,Quit,45-59,118
2018/19,E09000008,E12000007,Male,Quit,60 and over,172
2018/19,E09000008,E12000007,Male,Quit,Under 18,0
2018/19,E09000008,E12000007,Male,Quit CO,18-34,17
2018/19,E09000008,E12000007,Male,Quit CO,35-44,13
2018/19,E09000008,E12000007,Male,Quit CO,45-59,64
2018/19,E09000008,E12000007,Male,Quit CO,60 and over,98
2018/19,E09000008,E12000007,Male,Quit CO,Under 18,0
2018/19,E09000008,E12000007,Male,Set quit date,18-34,60
2018/19,E09000008,E12000007,Male,Set quit date,35-44,59
2018/19,E09000008,E12000007,Male,Set quit date,45-59,185
2018/19,E09000008,E12000007,Male,Set quit date,60 and over,235
2018/19,E09000008,E12000007,Male,Set quit date,Under 18,0
2018/19,E09000009,E12000007,Female,Not known,18-34,11
2018/19,E09000009,E12000007,Female,Not known,35-44,19
2018/19,E09000009,E12000007,Female,Not known,45-59,34
2018/19,E09000009,E12000007,Female,Not known,60 and over,8
2018/19,E09000009,E12000007,Female,Not known,Under 18,1
2018/19,E09000009,E12000007,Female,Not quit,18-34,15
2018/19,E09000009,E12000007,Female,Not quit,35-44,13
2018/19,E09000009,E12000007,Female,Not quit,45-59,32
2018/19,E09000009,E12000007,Female,Not quit,60 and over,17
2018/19,E09000009,E12000007,Female,Not quit,Under 18,0
2018/19,E09000009,E12000007,Female,Quit,18-34,79
2018/19,E09000009,E12000007,Female,Quit,35-44,64
2018/19,E09000009,E12000007,Female,Quit,45-59,86
2018/19,E09000009,E12000007,Female,Quit,60 and over,65
2018/19,E09000009,E12000007,Female,Quit,Under 18,3
2018/19,E09000009,E12000007,Female,Quit CO,18-34,46
2018/19,E09000009,E12000007,Female,Quit CO,35-44,38
2018/19,E09000009,E12000007,Female,Quit CO,45-59,51
2018/19,E09000009,E12000007,Female,Quit CO,60 and over,35
2018/19,E09000009,E12000007,Female,Quit CO,Under 18,3
2018/19,E09000009,E12000007,Female,Set quit date,18-34,105
2018/19,E09000009,E12000007,Female,Set quit date,35-44,96
2018/19,E09000009,E12000007,Female,Set quit date,45-59,152
2018/19,E09000009,E12000007,Female,Set quit date,60 and over,90
2018/19,E09000009,E12000007,Female,Set quit date,Under 18,4
2018/19,E09000009,E12000007,Male,Not known,18-34,30
2018/19,E09000009,E12000007,Male,Not known,35-44,34
2018/19,E09000009,E12000007,Male,Not known,45-59,44
2018/19,E09000009,E12000007,Male,Not known,60 and over,31
2018/19,E09000009,E12000007,Male,Not known,Under 18,0
2018/19,E09000009,E12000007,Male,Not quit,18-34,18
2018/19,E09000009,E12000007,Male,Not quit,35-44,38
2018/19,E09000009,E12000007,Male,Not quit,45-59,53
2018/19,E09000009,E12000007,Male,Not quit,60 and over,27
2018/19,E09000009,E12000007,Male,Not quit,Under 18,0
2018/19,E09000009,E12000007,Male,Quit,18-34,93
2018/19,E09000009,E12000007,Male,Quit,35-44,92
2018/19,E09000009,E12000007,Male,Quit,45-59,168
2018/19,E09000009,E12000007,Male,Quit,60 and over,105
2018/19,E09000009,E12000007,Male,Quit,Under 18,3
2018/19,E09000009,E12000007,Male,Quit CO,18-34,48
2018/19,E09000009,E12000007,Male,Quit CO,35-44,52
2018/19,E09000009,E12000007,Male,Quit CO,45-59,100
2018/19,E09000009,E12000007,Male,Quit CO,60 and over,72
2018/19,E09000009,E12000007,Male,Quit CO,Under 18,2
2018/19,E09000009,E12000007,Male,Set quit date,18-34,141
2018/19,E09000009,E12000007,Male,Set quit date,35-44,164
2018/19,E09000009,E12000007,Male,Set quit date,45-59,265
2018/19,E09000009,E12000007,Male,Set quit date,60 and over,163
2018/19,E09000009,E12000007,Male,Set quit date,Under 18,3
2018/19,E09000010,E12000007,Female,Not known,18-34,0
2018/19,E09000010,E12000007,Female,Not known,35-44,0
2018/19,E09000010,E12000007,Female,Not known,45-59,0
2018/19,E09000010,E12000007,Female,Not known,60 and over,0
2018/19,E09000010,E12000007,Female,Not known,Under 18,0
2018/19,E09000010,E12000007,Female,Not quit,18-34,33
2018/19,E09000010,E12000007,Female,Not quit,35-44,21
2018/19,E09000010,E12000007,Female,Not quit,45-59,29
2018/19,E09000010,E12000007,Female,Not quit,60 and over,7
2018/19,E09000010,E12000007,Female,Not quit,Under 18,0
2018/19,E09000010,E12000007,Female,Quit,18-34,5
2018/19,E09000010,E12000007,Female,Quit,35-44,20
2018/19,E09000010,E12000007,Female,Quit,45-59,20
2018/19,E09000010,E12000007,Female,Quit,60 and over,7
2018/19,E09000010,E12000007,Female,Quit,Under 18,0
2018/19,E09000010,E12000007,Female,Quit CO,18-34,4
2018/19,E09000010,E12000007,Female,Quit CO,35-44,8
2018/19,E09000010,E12000007,Female,Quit CO,45-59,1
2018/19,E09000010,E12000007,Female,Quit CO,60 and over,5
2018/19,E09000010,E12000007,Female,Quit CO,Under 18,0
2018/19,E09000010,E12000007,Female,Set quit date,18-34,38
2018/19,E09000010,E12000007,Female,Set quit date,35-44,41
2018/19,E09000010,E12000007,Female,Set quit date,45-59,49
2018/19,E09000010,E12000007,Female,Set quit date,60 and over,14
2018/19,E09000010,E12000007,Female,Set quit date,Under 18,0
2018/19,E09000010,E12000007,Male,Not known,18-34,0
2018/19,E09000010,E12000007,Male,Not known,35-44,0
2018/19,E09000010,E12000007,Male,Not known,45-59,0
2018/19,E09000010,E12000007,Male,Not known,60 and over,0
2018/19,E09000010,E12000007,Male,Not known,Under 18,0
2018/19,E09000010,E12000007,Male,Not quit,18-34,28
2018/19,E09000010,E12000007,Male,Not quit,35-44,11
2018/19,E09000010,E12000007,Male,Not quit,45-59,29
2018/19,E09000010,E12000007,Male,Not quit,60 and over,14
2018/19,E09000010,E12000007,Male,Not quit,Under 18,0
2018/19,E09000010,E12000007,Male,Quit,18-34,1
2018/19,E09000010,E12000007,Male,Quit,35-44,7
2018/19,E09000010,E12000007,Male,Quit,45-59,41
2018/19,E09000010,E12000007,Male,Quit,60 and over,9
2018/19,E09000010,E12000007,Male,Quit,Under 18,0
2018/19,E09000010,E12000007,Male,Quit CO,18-34,1
2018/19,E09000010,E12000007,Male,Quit CO,35-44,1
2018/19,E09000010,E12000007,Male,Quit CO,45-59,18
2018/19,E09000010,E12000007,Male,Quit CO,60 and over,4
2018/19,E09000010,E12000007,Male,Quit CO,Under 18,0
2018/19,E09000010,E12000007,Male,Set quit date,18-34,29
2018/19,E09000010,E12000007,Male,Set quit date,35-44,18
2018/19,E09000010,E12000007,Male,Set quit date,45-59,70
2018/19,E09000010,E12000007,Male,Set quit date,60 and over,23
2018/19,E09000010,E12000007,Male,Set quit date,Under 18,0
2018/19,E09000011,E12000007,Female,Not known,18-34,85
2018/19,E09000011,E12000007,Female,Not known,35-44,57
2018/19,E09000011,E12000007,Female,Not known,45-59,95
2018/19,E09000011,E12000007,Female,Not known,60 and over,34
2018/19,E09000011,E12000007,Female,Not known,Under 18,0
2018/19,E09000011,E12000007,Female,Not quit,18-34,11
2018/19,E09000011,E12000007,Female,Not quit,35-44,6
2018/19,E09000011,E12000007,Female,Not quit,45-59,15
2018/19,E09000011,E12000007,Female,Not quit,60 and over,9
2018/19,E09000011,E12000007,Female,Not quit,Under 18,2
2018/19,E09000011,E12000007,Female,Quit,18-34,78
2018/19,E09000011,E12000007,Female,Quit,35-44,50
2018/19,E09000011,E12000007,Female,Quit,45-59,87
2018/19,E09000011,E12000007,Female,Quit,60 and over,57
2018/19,E09000011,E12000007,Female,Quit,Under 18,0
2018/19,E09000011,E12000007,Female,Quit CO,18-34,35
2018/19,E09000011,E12000007,Female,Quit CO,35-44,27
2018/19,E09000011,E12000007,Female,Quit CO,45-59,65
2018/19,E09000011,E12000007,Female,Quit CO,60 and over,37
2018/19,E09000011,E12000007,Female,Quit CO,Under 18,0
2018/19,E09000011,E12000007,Female,Set quit date,18-34,174
2018/19,E09000011,E12000007,Female,Set quit date,35-44,113
2018/19,E09000011,E12000007,Female,Set quit date,45-59,197
2018/19,E09000011,E12000007,Female,Set quit date,60 and over,100
2018/19,E09000011,E12000007,Female,Set quit date,Under 18,2
2018/19,E09000011,E12000007,Male,Not known,18-34,38
2018/19,E09000011,E12000007,Male,Not known,35-44,40
2018/19,E09000011,E12000007,Male,Not known,45-59,61
2018/19,E09000011,E12000007,Male,Not known,60 and over,39
2018/19,E09000011,E12000007,Male,Not known,Under 18,4
2018/19,E09000011,E12000007,Male,Not quit,18-34,6
2018/19,E09000011,E12000007,Male,Not quit,35-44,13
2018/19,E09000011,E12000007,Male,Not quit,45-59,12
2018/19,E09000011,E12000007,Male,Not quit,60 and over,7
2018/19,E09000011,E12000007,Male,Not quit,Under 18,0
2018/19,E09000011,E12000007,Male,Quit,18-34,39
2018/19,E09000011,E12000007,Male,Quit,35-44,43
2018/19,E09000011,E12000007,Male,Quit,45-59,87
2018/19,E09000011,E12000007,Male,Quit,60 and over,63
2018/19,E09000011,E12000007,Male,Quit,Under 18,2
2018/19,E09000011,E12000007,Male,Quit CO,18-34,25
2018/19,E09000011,E12000007,Male,Quit CO,35-44,32
2018/19,E09000011,E12000007,Male,Quit CO,45-59,63
2018/19,E09000011,E12000007,Male,Quit CO,60 and over,44
2018/19,E09000011,E12000007,Male,Quit CO,Under 18,1
2018/19,E09000011,E12000007,Male,Set quit date,18-34,83
2018/19,E09000011,E12000007,Male,Set quit date,35-44,96
2018/19,E09000011,E12000007,Male,Set quit date,45-59,160
2018/19,E09000011,E12000007,Male,Set quit date,60 and over,109
2018/19,E09000011,E12000007,Male,Set quit date,Under 18,6
2018/19,E09000012,E12000007,Female,Not known,18-34,67
2018/19,E09000012,E12000007,Female,Not known,35-44,67
2018/19,E09000012,E12000007,Female,Not known,45-59,98
2018/19,E09000012,E12000007,Female,Not known,60 and over,42
2018/19,E09000012,E12000007,Female,Not known,Under 18,5
2018/19,E09000012,E12000007,Female,Not quit,18-34,70
2018/19,E09000012,E12000007,Female,Not quit,35-44,78
2018/19,E09000012,E12000007,Female,Not quit,45-59,104
2018/19,E09000012,E12000007,Female,Not quit,60 and over,69
2018/19,E09000012,E12000007,Female,Not quit,Under 18,2
2018/19,E09000012,E12000007,Female,Quit,18-34,106
2018/19,E09000012,E12000007,Female,Quit,35-44,132
2018/19,E09000012,E12000007,Female,Quit,45-59,183
2018/19,E09000012,E12000007,Female,Quit,60 and over,113
2018/19,E09000012,E12000007,Female,Quit,Under 18,2
2018/19,E09000012,E12000007,Female,Quit CO,18-34,94
2018/19,E09000012,E12000007,Female,Quit CO,35-44,112
2018/19,E09000012,E12000007,Female,Quit CO,45-59,164
2018/19,E09000012,E12000007,Female,Quit CO,60 and over,100
2018/19,E09000012,E12000007,Female,Quit CO,Under 18,0
2018/19,E09000012,E12000007,Female,Set quit date,18-34,243
2018/19,E09000012,E12000007,Female,Set quit date,35-44,277
2018/19,E09000012,E12000007,Female,Set quit date,45-59,385
2018/19,E09000012,E12000007,Female,Set quit date,60 and over,224
2018/19,E09000012,E12000007,Female,Set quit date,Under 18,9
2018/19,E09000012,E12000007,Male,Not known,18-34,59
2018/19,E09000012,E12000007,Male,Not known,35-44,51
2018/19,E09000012,E12000007,Male,Not known,45-59,90
2018/19,E09000012,E12000007,Male,Not known,60 and over,43
2018/19,E09000012,E12000007,Male,Not known,Under 18,1
2018/19,E09000012,E12000007,Male,Not quit,18-34,55
2018/19,E09000012,E12000007,Male,Not quit,35-44,60
2018/19,E09000012,E12000007,Male,Not quit,45-59,107
2018/19,E09000012,E12000007,Male,Not quit,60 and over,49
2018/19,E09000012,E12000007,Male,Not quit,Under 18,4
2018/19,E09000012,E12000007,Male,Quit,18-34,81
2018/19,E09000012,E12000007,Male,Quit,35-44,108
2018/19,E09000012,E12000007,Male,Quit,45-59,220
2018/19,E09000012,E12000007,Male,Quit,60 and over,140
2018/19,E09000012,E12000007,Male,Quit,Under 18,0
2018/19,E09000012,E12000007,Male,Quit CO,18-34,67
2018/19,E09000012,E12000007,Male,Quit CO,35-44,101
2018/19,E09000012,E12000007,Male,Quit CO,45-59,196
2018/19,E09000012,E12000007,Male,Quit CO,60 and over,133
2018/19,E09000012,E12000007,Male,Quit CO,Under 18,0
2018/19,E09000012,E12000007,Male,Set quit date,18-34,195
2018/19,E09000012,E12000007,Male,Set quit date,35-44,219
2018/19,E09000012,E12000007,Male,Set quit date,45-59,417
2018/19,E09000012,E12000007,Male,Set quit date,60 and over,232
2018/19,E09000012,E12000007,Male,Set quit date,Under 18,5
2018/19,E09000013,E12000007,Female,Not known,18-34,12
2018/19,E09000013,E12000007,Female,Not known,35-44,10
2018/19,E09000013,E12000007,Female,Not known,45-59,26
2018/19,E09000013,E12000007,Female,Not known,60 and over,9
2018/19,E09000013,E12000007,Female,Not known,Under 18,0
2018/19,E09000013,E12000007,Female,Not quit,18-34,42
2018/19,E09000013,E12000007,Female,Not quit,35-44,51
2018/19,E09000013,E12000007,Female,Not quit,45-59,135
2018/19,E09000013,E12000007,Female,Not quit,60 and over,65
2018/19,E09000013,E12000007,Female,Not quit,Under 18,0
2018/19,E09000013,E12000007,Female,Quit,18-34,67
2018/19,E09000013,E12000007,Female,Quit,35-44,87
2018/19,E09000013,E12000007,Female,Quit,45-59,197
2018/19,E09000013,E12000007,Female,Quit,60 and over,117
2018/19,E09000013,E12000007,Female,Quit,Under 18,0
2018/19,E09000013,E12000007,Female,Quit CO,18-34,39
2018/19,E09000013,E12000007,Female,Quit CO,35-44,49
2018/19,E09000013,E12000007,Female,Quit CO,45-59,140
2018/19,E09000013,E12000007,Female,Quit CO,60 and over,85
2018/19,E09000013,E12000007,Female,Quit CO,Under 18,0
2018/19,E09000013,E12000007,Female,Set quit date,18-34,121
2018/19,E09000013,E12000007,Female,Set quit date,35-44,148
2018/19,E09000013,E12000007,Female,Set quit date,45-59,358
2018/19,E09000013,E12000007,Female,Set quit date,60 and over,191
2018/19,E09000013,E12000007,Female,Set quit date,Under 18,0
2018/19,E09000013,E12000007,Male,Not known,18-34,37
2018/19,E09000013,E12000007,Male,Not known,35-44,47
2018/19,E09000013,E12000007,Male,Not known,45-59,31
2018/19,E09000013,E12000007,Male,Not known,60 and over,10
2018/19,E09000013,E12000007,Male,Not known,Under 18,0
2018/19,E09000013,E12000007,Male,Not quit,18-34,155
2018/19,E09000013,E12000007,Male,Not quit,35-44,125
2018/19,E09000013,E12000007,Male,Not quit,45-59,153
2018/19,E09000013,E12000007,Male,Not quit,60 and over,62
2018/19,E09000013,E12000007,Male,Not quit,Under 18,0
2018/19,E09000013,E12000007,Male,Quit,18-34,264
2018/19,E09000013,E12000007,Male,Quit,35-44,245
2018/19,E09000013,E12000007,Male,Quit,45-59,276
2018/19,E09000013,E12000007,Male,Quit,60 and over,128
2018/19,E09000013,E12000007,Male,Quit,Under 18,0
2018/19,E09000013,E12000007,Male,Quit CO,18-34,230
2018/19,E09000013,E12000007,Male,Quit CO,35-44,207
2018/19,E09000013,E12000007,Male,Quit CO,45-59,215
2018/19,E09000013,E12000007,Male,Quit CO,60 and over,105
2018/19,E09000013,E12000007,Male,Quit CO,Under 18,0
2018/19,E09000013,E12000007,Male,Set quit date,18-34,456
2018/19,E09000013,E12000007,Male,Set quit date,35-44,417
2018/19,E09000013,E12000007,Male,Set quit date,45-59,460
2018/19,E09000013,E12000007,Male,Set quit date,60 and over,200
2018/19,E09000013,E12000007,Male,Set quit date,Under 18,0
2018/19,E09000014,E12000007,Female,Not known,18-34,33
2018/19,E09000014,E12000007,Female,Not known,35-44,30
2018/19,E09000014,E12000007,Female,Not known,45-59,42
2018/19,E09000014,E12000007,Female,Not known,60 and over,14
2018/19,E09000014,E12000007,Female,Not known,Under 18,1
2018/19,E09000014,E12000007,Female,Not quit,18-34,31
2018/19,E09000014,E12000007,Female,Not quit,35-44,21
2018/19,E09000014,E12000007,Female,Not quit,45-59,44
2018/19,E09000014,E12000007,Female,Not quit,60 and over,18
2018/19,E09000014,E12000007,Female,Not quit,Under 18,0
2018/19,E09000014,E12000007,Female,Quit,18-34,31
2018/19,E09000014,E12000007,Female,Quit,35-44,39
2018/19,E09000014,E12000007,Female,Quit,45-59,48
2018/19,E09000014,E12000007,Female,Quit,60 and over,16
2018/19,E09000014,E12000007,Female,Quit,Under 18,0
2018/19,E09000014,E12000007,Female,Quit CO,18-34,19
2018/19,E09000014,E12000007,Female,Quit CO,35-44,31
2018/19,E09000014,E12000007,Female,Quit CO,45-59,40
2018/19,E09000014,E12000007,Female,Quit CO,60 and over,10
2018/19,E09000014,E12000007,Female,Quit CO,Under 18,0
2018/19,E09000014,E12000007,Female,Set quit date,18-34,95
2018/19,E09000014,E12000007,Female,Set quit date,35-44,90
2018/19,E09000014,E12000007,Female,Set quit date,45-59,134
2018/19,E09000014,E12000007,Female,Set quit date,60 and over,48
2018/19,E09000014,E12000007,Female,Set quit date,Under 18,1
2018/19,E09000014,E12000007,Male,Not known,18-34,21
2018/19,E09000014,E12000007,Male,Not known,35-44,19
2018/19,E09000014,E12000007,Male,Not known,45-59,47
2018/19,E09000014,E12000007,Male,Not known,60 and over,19
2018/19,E09000014,E12000007,Male,Not known,Under 18,0
2018/19,E09000014,E12000007,Male,Not quit,18-34,16
2018/19,E09000014,E12000007,Male,Not quit,35-44,22
2018/19,E09000014,E12000007,Male,Not quit,45-59,51
2018/19,E09000014,E12000007,Male,Not quit,60 and over,32
2018/19,E09000014,E12000007,Male,Not quit,Under 18,0
2018/19,E09000014,E12000007,Male,Quit,18-34,22
2018/19,E09000014,E12000007,Male,Quit,35-44,22
2018/19,E09000014,E12000007,Male,Quit,45-59,43
